id,sequence,product_uom,product_id,order_id,company_id,partner_id,currency_id,product_packaging_id,create_uid,write_uid,state,qty_received_method,display_type,analytic_distribution,name,product_qty,discount,price_unit,price_subtotal,price_total,qty_invoiced,qty_received,qty_received_manual,qty_to_invoice,is_downpayment,date_planned,create_date,write_date,product_uom_qty,price_tax,product_packaging_qty,orderpoint_id,location_final_id,group_id,product_description_variants,propagate_cancel,sale_order_id,sale_line_id,x_project_id,x_genre_id,x_subgenre_id,x_distribution_method_id,x_song_id,x_product_uom,x_ref,x_quality,x_video_type,x_sample_link,x_song_name,x_location,x_color,x_deadline,is_adjustable,x_review_price,x_expected_score,x_duration,x_video_minute,x_confirmed_qty,x_music_plan_detail_id,x_usage_type,hg_maintenance_request_part_id,hg_asset_request_line_id,x_review_link,hg_asset_categ_id,x_adjust_ok,discount_fixed,x_footage_qty,x_cid_release_mode,x_production_type,_source_id,_source_connection,_batch_id,_loaded_at
158,18,1,339,46,2,15,23,,2408,1,purchase,manual,,,,16,0,2300000,36800000,36800000,0,0,0,16,,,2025-09-19 03:34:31.175036,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,620,,,,,https://www.youtube.com/watch?v=uiMXGIG_DQo,,combo_video,,,,,2025-05-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
159,19,1,323,46,2,15,23,,2408,1,purchase,manual,,,,16,0,1200000,19200000,19200000,0,0,0,16,,,2025-09-19 03:34:31.175036,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,452,,,,,https://www.youtube.com/watch?v=u7nPyizNXc8,,combo_video,,,,,2025-05-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
160,10,1,340,47,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 04:12:34.05816,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,625,,,,,https://www.youtube.com/watch?v=fUW0XWn1Gsk,,combo_video,,,,,2025-06-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
150,10,1,340,46,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 02:55:13.618725,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,625,,,,,https://www.youtube.com/watch?v=fUW0XWn1Gsk,,combo_video,,,,,2025-05-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
151,11,1,341,46,2,15,23,,2408,1,purchase,manual,,,,8,0,1350000,10800000,10800000,0,0,0,8,,,2025-09-19 02:55:13.618725,2025-10-06 10:30:13.551409,8,0,0,,,,,t,,,112,627,321,,,,https://www.youtube.com/watch?v=KSnceX1nSb4,,combo_video,,,,,2025-05-31,t,0,0,0,0,8,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
152,12,1,338,46,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 02:55:13.618725,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,612,307,,,,https://i.ytimg.com/vi/3L_DSvyuoo0/maxresdefault.jpg,,combo_video,,,,,2025-05-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
153,13,1,336,46,2,15,23,,2408,1,purchase,manual,,,,16,0,1800000,28800000,28800000,0,0,0,16,,,2025-09-19 02:55:13.618725,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,96,614,308,,,,https://drive.google.com/file/d/1stntctCoFEKF-mv1Z4tv9l4QFv7zXW4w/view?pli=1,,video,,,,,2025-05-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
142,12,1,329,45,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 02:37:52.380174,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,112,615,310,,,,,,combo_video,,,,,2025-04-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
145,15,1,337,45,2,15,23,,2408,1,purchase,manual,,,,16,0,1200000,19200000,19200000,0,0,0,16,,,2025-09-19 02:37:52.380174,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,91,619,,,,,https://www.youtube.com/watch?v=NFrnF8UAVgM,,combo_video,,,,,2025-04-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
146,16,1,339,45,2,15,23,,2408,1,purchase,manual,,,,16,0,2300000,36800000,36800000,0,0,0,16,,,2025-09-19 02:37:52.380174,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,620,,,,,https://www.youtube.com/watch?v=uiMXGIG_DQo,,combo_video,,,,,2025-04-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
147,17,1,340,45,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 02:37:52.380174,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,625,,,,,https://www.youtube.com/watch?v=fUW0XWn1Gsk,,combo_video,,,,,2025-04-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
214,10,1,397,65,3,15190,1,,64,1,purchase,manual,,,,50,0,17,850,850,0,0,0,50,,,2025-09-23 02:36:38.64476,2025-10-06 10:30:13.551409,50,0,0,,,,,t,,,130,441,268,,,video,4K,,,,,Những địa điểm nổi bật ở Bulgaria,mặc định,2025-10-23,t,0,0,0,0.019444444444444445,50,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
233,10,1,405,79,2,15228,1,,62,1,purchase,manual,,,,86,0,20,1720,1720,0,0,0,86,,,2025-09-25 08:30:14.222295,2025-10-06 10:30:13.551409,86,0,0,,,,,t,,,,441,262,,,video,,,,,,,,2025-09-30,t,0,0,0,0.016666666666666666,86,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
882,11,1,29,383,3,15240,1,,162,162,purchase,manual,,,,7,0,0,0,0,0,0,0,7,,,2025-10-20 07:20:57.673962,2025-11-11 04:29:55.067863,7,0,0,,,,,t,,,130,441,274,,,video,,,,,,Kyrgyzstan,,2025-10-20,t,0,0,0,0.016666666666666666,0,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
622,10,1,17,277,8,658,23,,56,68,purchase,manual,,,,1,,3000000,3000000,3300000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-21 06:51:29.266289,1,300000,0,,,,,t,,,113,392,100,,106,,,qualified,,,,,,,t,8600000,0,0,0,1,138,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
623,10,1,17,277,8,658,23,,56,68,purchase,manual,,,,1,,3000000,3000000,3300000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-10-21 06:51:29.266289,1,300000,0,,,,,t,,,113,392,100,,105,,,qualified,,,,,,,t,8600000,0,0,0,1,138,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
127,12,1,328,41,3,15,23,,2408,1,purchase,manual,,,,30,0,1500000,45000000,45000000,0,0,0,30,,,2025-09-19 01:47:52.178156,2025-10-06 10:30:13.551409,30,0,0,,,,,t,,,137,618,,,,,,,combo_video,,,,,2025-07-31,t,0,0,0,0,30,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
427,10,1,315,200,1,15255,23,,2318,1,draft,stock_moves,,,Màn hình,1,,0,0,0,0,0,,0,,2025-10-01 04:51:59,2025-10-01 04:51:58.977066,2025-10-06 10:30:13.551409,1,0,0,,,,,t,,,,,,,,,,,,,,,,,t,0,0,0,0,0,,,3,,,20,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
198,10,1,323,55,14,15,23,,2408,1,purchase,manual,,,,50,0,1300000,65000000,65000000,0,0,0,50,,,2025-09-19 06:36:35.600977,2025-10-06 10:30:13.551409,50,0,0,,,,,t,,,130,452,,,,,,,combo_video,,,,,2025-07-31,t,0,0,0,0,50,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
199,11,1,338,55,14,15,23,,2408,1,purchase,manual,,,,50,0,1350000,67500000,67500000,0,0,0,50,,,2025-09-19 06:37:25.901177,2025-10-06 10:30:13.551409,50,0,0,,,,,t,,,130,612,307,,,,,,combo_video,,,,,2025-07-31,t,0,0,0,0,50,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
210,10,,,63,3,15182,23,,65,1,cancel,,,,"Biển, Du thuyền, Vườn hoa Đà Lạt",30,0,200000,6000000,6000000,0,0,0,0,,,2025-09-22 04:28:56.362449,2025-10-06 10:30:13.551409,30,0,0,,,,,t,,,130,441,250,,,video,4K,,,,,"Đà Lạt, Nha Trang",Mặc định,2025-10-17,t,0,0,0,0.016666666666666666,30,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
165,15,1,326,47,2,15,23,,2408,1,purchase,manual,,,,8,0,650000,5200000,5200000,0,0,0,8,,,2025-09-19 04:12:34.05816,2025-10-06 10:30:13.551409,8,0,0,,,,,t,,,137,616,312,,,,https://www.youtube.com/watch?v=gEfr1RwCeBs,,video,<p>https://prnt.sc/BrlhrVVATrIe</p>,,,,2025-06-30,t,0,0,0,0,8,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
177,16,1,346,48,2,15,23,,2408,1,purchase,manual,,,,100,0,2100000,210000000,210000000,0,0,0,100,,,2025-09-19 04:40:15.563169,2025-10-06 10:30:13.551409,100,0,0,,,,,t,,,130,628,,,,,https://hgmedia-3.ziflow.io/proof/3ault16l36ue0833dl7s1ndpn0,,combo_video,,,,,2025-07-31,t,0,0,0,0,100,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
179,18,1,343,48,2,15,23,,2408,1,purchase,manual,,,,75,0,1350000,101250000,101250000,0,0,0,75,,,2025-09-19 04:44:06.747193,2025-10-06 10:30:13.551409,75,0,0,,,,,t,,,130,626,,,,,https://artlist.io/stock-footage/clip/christmas-decoration-shimmering-christmas-ornaments/6351429,,combo_video,,,,,2025-07-31,t,0,0,0,0,75,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
178,17,1,337,48,2,15,23,,2408,1,purchase,manual,,,,16,0,1200000,19200000,19200000,0,0,0,16,,,2025-09-19 04:44:06.747193,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,91,619,,,,,https://www.youtube.com/watch?v=NFrnF8UAVgM,,video,,,,,2025-07-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
174,13,1,338,48,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 04:40:15.563169,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,612,307,,,,https://i.ytimg.com/vi/3L_DSvyuoo0/maxresdefault.jpg,,combo_video,,,,,2025-07-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1368,10,1,10,538,8,490,23,,56,36,purchase,manual,,,,1,,1300000,1300000,1300000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:12:01.819876,1,0,0,,,,,t,,,132,426,172,,2306,,,qualified,,<p>https://audiojungle.net/item/soothing-sleep-music/29747565</p>,,,,,t,1300000,0,0,0,1,616,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1369,10,1,10,538,8,490,23,,56,36,purchase,manual,,,,1,,1300000,1300000,1300000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:12:01.819876,1,0,0,,,,,t,,,132,426,172,,2305,,,qualified,,<p>https://audiojungle.net/item/soothing-sleep-music/29747565</p>,,,,,t,1300000,0,0,0,1,616,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
181,11,1,343,50,2,15,23,,2408,1,purchase,manual,,,,75,0,1350000,101250000,101250000,0,0,0,75,,,2025-09-19 04:49:49.606276,2025-10-06 10:30:13.551409,75,0,0,,,,,t,,,130,626,,,,,https://artlist.io/stock-footage/clip/christmas-decoration-shimmering-christmas-ornaments/6351429,,combo_video,,,,,2025-08-31,t,0,0,0,0,75,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
183,13,1,338,50,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 04:49:49.606276,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,612,307,,,,https://i.ytimg.com/vi/3L_DSvyuoo0/maxresdefault.jpg,,combo_video,,,,,2025-08-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
175,14,1,336,48,2,15,23,,2408,1,purchase,manual,,,,16,0,1800000,28800000,28800000,0,0,0,16,,,2025-09-19 04:40:15.563169,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,96,614,308,,,,https://drive.google.com/file/d/1stntctCoFEKF-mv1Z4tv9l4QFv7zXW4w/view?pli=1,,video,,,,,2025-07-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
176,15,1,329,48,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 04:40:15.563169,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,112,615,310,,,,,,combo_video,,,,,2025-07-31,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
155,15,1,326,46,2,15,23,,2408,1,purchase,manual,,,,8,0,650000,5200000,5200000,0,0,0,8,,,2025-09-19 03:29:21.263507,2025-10-06 10:30:13.551409,8,0,0,,,,,t,,,137,616,312,,,,https://www.youtube.com/watch?v=gEfr1RwCeBs,,video,<p>https://prnt.sc/BrlhrVVATrIe</p>,,,,2025-05-31,t,0,0,0,0,8,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
149,19,1,323,45,2,15,23,,2408,1,purchase,manual,,,,16,0,1200000,19200000,19200000,0,0,0,16,,,2025-09-19 02:37:52.380174,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,452,,,,,https://www.youtube.com/watch?v=u7nPyizNXc8,,combo_video,,,,,2025-04-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
140,10,1,338,45,2,15,23,,2408,1,purchase,manual,,,,16,0,1350000,21600000,21600000,0,0,0,16,,,2025-09-19 02:24:26.637909,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,612,307,,,,https://i.ytimg.com/vi/3L_DSvyuoo0/maxresdefault.jpg,,combo_video,,,,,2025-04-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
141,11,1,336,45,2,15,23,,2408,1,purchase,manual,,,,16,0,1800000,28800000,28800000,0,0,0,16,,,2025-09-19 02:37:52.380174,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,96,614,308,,,,https://drive.google.com/file/d/1stntctCoFEKF-mv1Z4tv9l4QFv7zXW4w/view?pli=1,,video,,,,,2025-04-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
143,13,1,326,45,2,15,23,,2408,1,purchase,manual,,,,8,0,650000,5200000,5200000,0,0,0,8,,,2025-09-19 02:37:52.380174,2025-10-06 10:30:13.551409,8,0,0,,,,,t,,,137,616,312,,,,https://www.youtube.com/watch?v=gEfr1RwCeBs,,combo_video,<p>https://prnt.sc/BrlhrVVATrIe</p>,,,,2025-04-30,t,0,0,0,0,8,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1370,10,1,10,538,8,490,23,,56,36,purchase,manual,,,,1,,1300000,1300000,1300000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:12:01.819876,1,0,0,,,,,t,,,132,426,172,,2304,,,qualified,,<p>https://audiojungle.net/item/soothing-sleep-music/29747565</p>,,,,,t,1300000,0,0,0,1,616,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
126,11,1,407,41,3,15,23,,2408,1,purchase,manual,,,,30,0,1350000,40500000,40500000,0,0,0,30,,2025-09-19 01:43:17,2025-09-19 01:47:52.178156,2025-10-06 10:30:13.551409,30,0,0,,,,,t,,,130,612,,,,,,,combo_video,,,,,2025-07-31,t,0,0,0,0,30,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
421,10,1,421,192,1,15257,23,,4638,1,draft,stock_moves,,,Card out video,1,,5747000,5747000,5747000,0,0,,0,,2025-10-06 10:10:14,2025-09-30 10:10:13.618369,2025-10-06 10:30:13.551409,1,0,0,,,,,t,,,,,,,,,,,,,,,,,t,0,0,0,0,0,,,,233,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
288,10,1,399,129,1,15,23,,447,6,purchase,manual,,,,1,0,127600000,127600000,127600000,0,0,,1,f,2025-09-27 05:14:31,2025-09-27 05:14:31.805213,2025-10-07 09:45:07.846912,1,0,0,,,,,t,,,,647,,,,,,,video,,,,,2025-09-30,t,0,0,0,0,1,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1109,11,1,29,479,3,15292,1,,439,155,purchase,manual,,,Hậu trường kho thu mua sẵn,5,0,0,0,0,0,0,0,5,,,2025-11-06 02:08:40.735684,2025-11-14 01:41:18.412788,5,0,0,,,,,t,,,130,441,274,,,minute,4K,,,,,Oslo Norway,raw,2025-11-10,t,0,0,0.08333333333333333,0.08333333333333333,5,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
883,10,,,384,3,15265,1,,439,155,cancel,,,,Footage thiên nhiên mùa thu,47.4,0,10,474,474,0,0,0,0,,,2025-10-21 07:01:49.200988,2025-11-14 01:41:49.870181,47.4,0,0,,,,,t,,,130,441,268,,,minute,4K,,,,,Stockholm,Raw,2025-10-24,t,0,0,0.79,0.016666666666666666,47.4,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
651,10,1,32,285,8,665,23,,56,33,purchase,manual,,,,1,,4000000,4000000,4400000,0,0,,1,,,2025-10-07 03:57:54.615341,2025-11-14 12:18:52.845677,1,400000,0,,,,,t,,,130,412,166,,108,,,excellent,,<p>https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</p>,,,,,t,4000000,0,0,0,1,154,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1371,10,1,10,538,8,490,23,,56,36,purchase,manual,,,,1,,1300000,1300000,1300000,0,0,,1,,,2025-11-17 07:17:25.830488,2025-11-17 08:12:01.819876,1,0,0,,,,,t,,,132,426,172,,2303,,,qualified,,<p>https://audiojungle.net/item/soothing-sleep-music/29747565</p>,,,,,t,1300000,0,0,0,1,616,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
723,10,1,551,309,3,15213,23,,64,155,purchase,manual,,,"Quay Flycam góc thấp, góc ngang và góc trung những cảnh đặc trưng ở các khi resort",50,0,280000,14000000,14000000,0,0,0,50,,,2025-10-09 09:42:11.387856,2025-10-13 02:19:44.28162,50,0,0,,,,,t,,,130,441,244,,,video,4K,,,,,"Wyndham Hotel, Holiday Beach hotel, Son Tra Resort, Grand Tourane Hotel, M-Hotel, M-Villa, Wyndham Hoi An Royal Beachfront, Palm Garden Resort Hoi An",Mặc định,2025-10-30,t,0,0,0,0,50,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
1140,10,1,733,496,1,15484,23,,2335,2335,draft,stock_moves,,,Bình nước hồng,1,0,100000,100000,100000,0,0,,0,,2025-11-12 04:07:26,2025-11-12 04:07:26.559258,2025-11-12 04:12:53.653549,1,0,0,,,,,t,,,,,,,,,,,,,,,,,t,0,0,0,0,0,,,,638,,31,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
3446,10,1,32,113,8,555,23,,35,68,purchase,manual,,,,1,,4000000,4000000,4400000,0,0,,1,,,2025-12-11 08:32:35.324745,2025-12-17 07:15:25.510326,1,400000,0,,,,,t,,,130,412,166,,3336,,,excellent,,<p>https://open.spotify.com/track/6C34Qxfiv9KLjc0eyYVF6n?si=e92a85f82ee747b1&amp;nd=1&amp;dlsi=cec86084d854462d#login</p>,,,,,t,4000000,0,0,0,1,1283,1,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
194,10,1,320,53,14,15,23,,2408,1,purchase,manual,,,,51,0,2400000,122400000,122400000,0,0,0,51,,2025-09-19 05:19:14,2025-09-19 05:22:20.188322,2025-10-06 10:30:13.551409,51,0,0,,,,,t,,,112,627,316,,,,https://prnt.sc/bx-zfxqGZNfK,,video,<p>https://prnt.sc/bx-zfxqGZNfK</p>,,,,2025-07-31,t,0,0,0,0,51,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
234,10,1,413,80,2,15224,23,,62,1,purchase,manual,,,,42.33,0,150000,6349500,6349500,0,0,0,42.33,,,2025-09-25 08:54:37.834262,2025-10-06 10:30:13.551409,42.33,0,0,,,,,t,,,,617,264,,,minute,,,,,,,,2025-09-30,t,0,0,0.7055555555555555,0.016666666666666666,42.33,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
144,14,1,326,45,2,15,23,,2408,1,purchase,manual,,,,8,0,650000,5200000,5200000,0,0,0,8,,,2025-09-19 02:37:52.380174,2025-10-06 10:30:13.551409,8,0,0,,,,,t,,,137,616,312,,,,https://www.youtube.com/watch?v=0afsG7aN8X0,,combo_video,<p>https://prnt.sc/BrlhrVVATrIe</p>,,,,2025-04-30,t,0,0,0,0,8,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
235,10,1,405,81,2,15220,23,,62,1,purchase,manual,,,,34.2,0,130000,4446000,4446000,0,0,0,34.2,,,2025-09-25 09:00:02.445322,2025-10-06 10:30:13.551409,34.2,0,0,,,,,t,,,,446,262,,,minute,4K,,,,,,,2025-09-30,t,0,0,0.57,0.016666666666666666,34.2,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
217,11,1,29,66,3,15196,1,,64,1,purchase,manual,,,,10,0,0,0,0,0,0,0,10,,,2025-09-23 03:02:44.339382,2025-10-06 10:30:13.551409,10,0,0,,,,,t,,,130,441,274,,,video,,,,,,,,2025-10-23,t,0,0,0,0,10,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
216,10,1,397,66,3,15196,1,,64,1,purchase,manual,,,"tập trung quay Flycam vào những góc trung hoặc góc thấp, tránh lấy những góc rộng quá cao hoặc quá toàn cảnh mà hãy bay để lấy được những cảnh và chi tiết nhỏ nổi bậk",50,0,16,800,800,0,0,0,50,,,2025-09-23 03:02:44.339382,2025-10-06 10:30:13.551409,50,0,0,,,,,t,,,130,441,268,,,video,4K,,,,,"Những cảnh đẹp nổi bật, đảo ở Phillippines",mặc định,2025-10-23,t,0,0,0,0.019444444444444445,50,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
167,17,1,337,47,2,15,23,,2408,1,purchase,manual,,,,16,0,1200000,19200000,19200000,0,0,0,16,,,2025-09-19 04:12:34.05816,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,91,619,,,,,https://www.youtube.com/watch?v=NFrnF8UAVgM,,video,,,,,2025-06-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
168,18,1,339,47,2,15,23,,2408,1,purchase,manual,,,,16,0,2300000,36800000,36800000,0,0,0,16,,,2025-09-19 04:12:34.05816,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,620,,,,,https://www.youtube.com/watch?v=uiMXGIG_DQo,,combo_video,,,,,2025-06-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
169,19,1,323,47,2,15,23,,2408,1,purchase,manual,,,,16,0,1200000,19200000,19200000,0,0,0,16,,,2025-09-19 04:12:34.05816,2025-10-06 10:30:13.551409,16,0,0,,,,,t,,,130,452,,,,,https://www.youtube.com/watch?v=u7nPyizNXc8,,combo_video,,,,,2025-06-30,t,0,0,0,0,16,,2,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
224,10,,,73,3,15182,23,,65,1,cancel,,,,,30,0,200000,6000000,6000000,0,0,0,0,,,2025-09-23 10:30:53.005232,2025-10-06 10:30:13.551409,30,0,0,,,,,t,,,130,441,268,,,video,4K,,,,,"Nha Trang, Đà Lạt",mặc định,2025-10-17,t,0,0,0,0.016666666666666666,30,,,,,,,f,0,,,,purchase_order_line,odoo_pg,purchase_order_line_20260826_014450,2026-08-26 01:44:50.485316
